,subject1,subject2,subject3,subject4,subject5,subject6,subject7,subject8,subject9
0,0.6590909090909092,0.5,0.4943181818181818,0.5833333333333334,0.7102272727272727,0.4779220779220779,0.4922077922077922,0.4754689754689755,0.40909090909090906
1,0.6022727272727273,0.5984848484848484,0.6727272727272727,0.5625,0.5909090909090908,0.5454545454545454,0.553030303030303,0.6046176046176046,0.6666666666666667
2,0.7961038961038961,0.5,0.5568181818181819,0.5038961038961038,0.6931818181818181,0.5896103896103897,0.5227272727272727,0.5974025974025974,0.5649350649350648
3,0.8693181818181818,0.6988636363636364,0.6415584415584416,0.5909090909090909,0.6931818181818181,0.6,0.5168831168831168,0.5625,0.5766233766233766
4,0.6701298701298701,0.5397727272727273,0.4375,0.7045454545454546,0.8402597402597403,0.5303030303030303,0.4883116883116883,0.6606060606060606,0.5922077922077922
5,0.7779220779220779,0.5051948051948052,0.648051948051948,0.5454545454545454,0.8409090909090909,0.6136363636363635,0.4792207792207792,0.4446280991735537,0.5
6,0.7090909090909091,0.4595959595959596,0.5285714285714286,0.7961038961038962,0.7045454545454546,0.7784090909090909,0.5142857142857143,0.5917355371900826,0.5064935064935064
7,0.8181818181818181,0.7424242424242424,0.6896103896103896,0.6893939393939394,0.8131313131313131,0.8106060606060606,0.6844155844155844,0.6325757575757576,0.6666666666666666
8,0.8883116883116884,0.4602272727272727,0.5376623376623377,0.6988636363636364,0.8318181818181818,0.8207792207792208,0.5844155844155844,0.6854256854256855,0.8352272727272727
9,0.8389610389610389,0.5625,0.7329545454545454,0.7727272727272727,0.7935064935064935,0.8863636363636364,0.561038961038961,0.6454545454545455,0.7803030303030303
